year,state,district,h_writein,h_special,h_runoff,h_winner,h_party,h_winVotes,h_totalVotes,h_runnerUp,h_ruParty,h_ruVotes,h_rawMargin,h_decMargin,p_winner,p_party,p_winVotes,p_totalVotes,p_runnerUp,p_ruParty,p_ruVotes,p_rawMargin,p_decMargin,s_writein,s_winner,s_party,s_winVotes,s_totalVotes,s_runnerUp,s_ruParty,s_ruVotes,s_rawMargin,s_decMargin
2018,California,4,0.0,0.0,,Tom McClintock,republican,184401.0,340654.0,Jessica Morse,democrat,156253.0,28148.0,0.08262929541411522,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,5,0.0,0.0,,Mike Thompson,democrat,205860.0,261018.0,Anthony Mills,no party preference,55158.0,150702.0,0.5773624807484541,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,5,0.0,0.0,,Mike Thompson,democrat,205860.0,261018.0,Anthony Mills,no party preference,55158.0,150702.0,0.5773624807484541,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,5,0.0,0.0,,Mike Thompson,democrat,205860.0,261018.0,Anthony Mills,no party preference,55158.0,150702.0,0.5773624807484541,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,5,0.0,0.0,,Mike Thompson,democrat,205860.0,261018.0,Anthony Mills,no party preference,55158.0,150702.0,0.5773624807484541,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,6,0.0,0.0,,Doris Matsui,democrat,162411.0,201939.0,Jrmar Jefferson,democrat,39528.0,122883.0,0.6085154427822264,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,6,0.0,0.0,,Doris Matsui,democrat,162411.0,201939.0,Jrmar Jefferson,democrat,39528.0,122883.0,0.6085154427822264,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,6,0.0,0.0,,Doris Matsui,democrat,162411.0,201939.0,Jrmar Jefferson,democrat,39528.0,122883.0,0.6085154427822264,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,6,0.0,0.0,,Doris Matsui,democrat,162411.0,201939.0,Jrmar Jefferson,democrat,39528.0,122883.0,0.6085154427822264,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,7,0.0,0.0,,Ami Bera,democrat,155016.0,281617.0,Andrew Grant,republican,126601.0,28415.0,0.10089944854181393,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,7,0.0,0.0,,Ami Bera,democrat,155016.0,281617.0,Andrew Grant,republican,126601.0,28415.0,0.10089944854181393,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,7,0.0,0.0,,Ami Bera,democrat,155016.0,281617.0,Andrew Grant,republican,126601.0,28415.0,0.10089944854181393,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,7,0.0,0.0,,Ami Bera,democrat,155016.0,281617.0,Andrew Grant,republican,126601.0,28415.0,0.10089944854181393,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,8,0.0,0.0,,Paul Cook,republican,102415.0,170785.0,Tim Donnelly,republican,68370.0,34045.0,0.19934420470181813,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,8,0.0,0.0,,Paul Cook,republican,102415.0,170785.0,Tim Donnelly,republican,68370.0,34045.0,0.19934420470181813,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,8,0.0,0.0,,Paul Cook,republican,102415.0,170785.0,Tim Donnelly,republican,68370.0,34045.0,0.19934420470181813,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,8,0.0,0.0,,Paul Cook,republican,102415.0,170785.0,Tim Donnelly,republican,68370.0,34045.0,0.19934420470181813,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,9,0.0,0.0,,Jerry McNerney,democrat,113414.0,200763.0,Marla Livengood,republican,87349.0,26065.0,0.1298296996956611,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,9,0.0,0.0,,Jerry McNerney,democrat,113414.0,200763.0,Marla Livengood,republican,87349.0,26065.0,0.1298296996956611,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,9,0.0,0.0,,Jerry McNerney,democrat,113414.0,200763.0,Marla Livengood,republican,87349.0,26065.0,0.1298296996956611,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,9,0.0,0.0,,Jerry McNerney,democrat,113414.0,200763.0,Marla Livengood,republican,87349.0,26065.0,0.1298296996956611,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,10,0.0,0.0,,Josh Harder,democrat,115945.0,221900.0,Jeff Denham,republican,105955.0,9990.0,0.04502027940513748,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,10,0.0,0.0,,Josh Harder,democrat,115945.0,221900.0,Jeff Denham,republican,105955.0,9990.0,0.04502027940513748,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
2018,California,10,0.0,0.0,,Josh Harder,democrat,115945.0,221900.0,Jeff Denham,republican,105955.0,9990.0,0.04502027940513748,,,,,,,,,,0.0,Dianne Feinstein,democrat,6019422.0,11113364.0,Kevin De Leon,democrat,5093942.0,925480.0,0.08327631489439202
